file,bpm,score_rythme,score_musicalite,score_rythme_alt,score_musicalite_alt,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr_mean,genre_ambient,genre_classical,genre_electronic,genre_jazz,genre_latino,genre_pop,genre_reggea,genre_rock,genre_simple_note,genre_unknown,genre_voice,version_degraded_musicality,version_degraded_rhythm,version_original
audio_degraded/voice_316464_Human_Good_13__degraded_rhythm.wav,3.6069870994264615,-2.7951751653943906,-2.626182721295636,-2.058906831148722,-1.9758647301602605,0.494568613936795,-0.6286608557061967,-0.6900345411650596,-0.44866073252965993,-0.8524995677588231,-0.4665122832446479,-0.40918373551408416,0.5826800162393956,1.4432845925837015,0.7200879813568294,0.3677977661017061,1.5920292978744748,1.5326346602630747,0.4039093322972479,0.34476312035339757,0.44860707321082854,0.9462520489530427,1.3658740889669079,1.3547682653488715,1.4008026168826484,1.2596479201614135,0.8934740723338722,0.491355212792652,0.31611995005108107,0.30165627947398965,-0.41742495066980567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
guitar/167471_HighF.mp3,-0.043014370238223756,0.6790538537398797,0.6774016422147574,,,-1.2090082522490777,-0.9561356802212019,0.9457681486795553,-0.5753941531316227,-0.08826031148397721,-0.8963754700991108,-1.5052024875178063,-2.3124908587684585,-1.4545252312199657,-1.3417367578657944,-1.26419166535936,-2.1847007054508967,-2.93960778259959,-1.6926390911419325,-1.7671036385168395,-1.8602452862317471,-1.6606463375479372,-0.3836501287252941,2.38228406142884,0.5302446221479595,-1.6568486127207425,-1.8401233392626566,-1.866084031665474,-1.7631026121200086,-1.7653352913009472,-0.6756926052597896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
audio_degraded/piano_665809_Piano_in_11_8_407__degraded_musicality.wav,-1.8870255293917366,0.6790538537398797,0.6774016422147574,1.1039633378242044,0.1744148476208436,-0.9896841404207128,0.6442637179836538,1.2049741309241262,-1.160552308786114,-0.19189909090840937,0.45330286592627594,0.7023168908077901,-0.09868882350605965,0.30185420994809675,0.17422797883538907,0.5923731063754394,0.3795184621219896,1.03655624590603,1.6903143317495821,0.7447530891805378,-0.006959222317149209,0.35980469891782024,0.9879056668373625,0.8552534989053033,0.3828385229214454,0.1893273527569589,-0.3897797595558548,-0.4341982538116429,-0.21508299373703116,0.3198260455308572,-0.6776070205993492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
audio_degraded/guitar_335159_GTR_RIFF_3_JeffGreer_100bpm__degraded_musicality.wav,0.22313157025815955,0.33163095182645264,0.3470432058637181,0.7876763209269116,-0.040613110157266805,-0.7311904076260747,-0.3002571636719271,-0.7766134990438267,-0.0023104901042497543,0.26822137123573714,-1.0895095969214141,0.08633358176233863,-0.16048258290565612,-0.05483901940230925,-0.3471388729218316,-0.7071439554048218,-0.6026291447430353,0.36307617103830164,-0.1832890945272052,0.1969216735436177,0.5419508374242477,0.010526379207010366,0.041533545235293866,-0.06407915160452494,-0.38883117649178117,-0.5354733155977609,-0.21977440512548585,0.2590249464838095,1.1503078930547004,0.06756026878485386,1.2620260403687067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
audio_degraded/drums_760528_192_BPM_Industrial_Drum_Loop__6431__WAV___degraded_musicality.wav,-0.4992645539463094,0.33163095182645264,-0.9743905395404393,0.7876763209269116,-0.9007249412697085,0.697955770180868,1.1267708349258831,0.34581230551486786,0.7401895732835602,0.1413265820512356,0.957994985356767,0.6305744356722012,-0.4091351555953288,1.4480854569638317,-0.6808162311081141,0.7618024950259802,0.18237252194542414,0.36448667745183255,0.4701382032269441,0.7162386750762475,0.6913804130906038,0.8763875701681627,0.7781958487423766,0.9974932833281525,1.0877739628934697,1.2973772523994205,1.1842140229471445,1.0873941493579817,0.793849350913208,0.5926966695311113,-0.7627711971445393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"ambient/347829_Mayakovsky_theatre_main_stage_musicians_rehearsal,_ambience,_stage_workers_XY_mics.mp3",-0.004993521595883284,-4.937176383825587e-16,0.0,,,-0.2856275464425161,0.4863651128262302,0.16330913666330862,-1.3114398766169613,-0.01768494071557573,-0.3657968740994471,0.0803458542650498,-0.3119373474980628,-0.3152378583716468,-0.6325896109131881,-0.09422093910799177,-0.20048485438459146,0.33738454466563006,-0.25564900036465726,0.08944508839324145,-0.34809735523729274,-0.18230089024817794,-0.16446923321433693,0.2558385660076173,0.4410183948573228,-0.29968454198611216,-0.29355240953860656,-0.27810175707958346,0.2093730680356699,-0.12294342133367474,-0.20195999461415587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
audio_degraded/ambient_622735_AMBCnst_Long_ambience_jackhammer_on_street_recorded_from_5th_floor_balcony_in_Sao_Paulo_Brazil__degraded_musicality.wav,0.16610029729464884,-4.937176383825587e-16,0.0,,-1.9758647301602605,0.42730263743245933,1.0732268945509522,-1.1328820427102455,0.022766261985162795,-0.2189752167707532,-0.14873156832911216,-0.07028595764949044,-0.13768810912781987,0.7162202065937336,-1.0339213448008882,0.7126736617987779,0.7698899378708348,0.04178172841026763,0.7809326632100065,0.6392533183797751,0.5603889267611075,0.5738875010637905,0.6556131702710417,0.809237286058866,0.7682761649104249,0.828677837053017,0.8115311650226782,0.5375958030668437,0.46687331873791454,0.5627311786433883,0.05315893637806302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
guitar/800695_Acoustic_Guitar_Oneshot_Slice_64.mp3,0.8124547242144369,-1.4054835577406826,0.01668476951267876,,,0.4663357496878701,1.1076424639424773,0.274058053616565,0.07789802281317568,-0.13781683285184407,0.49414746119706954,0.12345573003723677,0.03152987133600019,0.24601656046408268,-0.5616054468176457,0.3819091697689678,-1.0834355909065307,-0.45469075404441367,-0.19640595361394766,-0.06018908599780537,0.04102700703001446,-0.5332778120557709,-0.9248601448676008,-0.49673788276829717,0.25995802780107463,0.9246616184510632,0.47132437010867906,-0.06376991456906292,-0.1979845039119413,-0.07459710669855235,-0.5917017487054493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ambient/737002_large_meadow_with_nature_sounds_and_nearby_city_background_noises.mp3,-0.19509776480758564,-4.937176383825587e-16,0.0,,,0.06646176051390515,-0.3115470226363725,-1.1116623071096836,1.4270958942059027,-0.6491361872074126,0.7568260147210788,0.3856944358881134,1.2009507205416943,0.7686661573418697,2.113214102941753,0.36424191212530893,1.4286762340482044,1.3011974733243579,0.3215370044058911,0.3562764643867557,0.3101834847970155,0.29904716760968125,0.35831293766815153,0.5638605534731359,0.5647469821315596,0.4692566150655651,0.48135484875645007,0.5736658949931539,0.537621386574109,0.4638851670979996,1.0354442655701577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
audio_degraded/guitar_550973_clean_guitarr_riff.mp3__degraded_rhythm.wav,0.3562045405063512,0.33163095182645264,0.01668476951267876,-0.06629862469577844,0.48159764444671566,0.9968344355083086,0.9635264722320213,-2.218624815508284,0.003608574158170412,-1.6740437191528525,-1.3886799046685754,-0.6672691891841317,-1.6251873264191605,0.33102992563383055,-1.3677200277300587,-0.6545608109671014,-1.223648463953664,-0.7318029930064452,-0.164428114001317,-0.503621935671695,-0.23748830768391385,-0.5661173664269804,-0.10960622326294264,-0.6501807422664051,-0.45325837176514483,-0.4535805972160244,-5.5483163651828e-07,0.41749752414848024,-0.0980342114807312,0.5498113798522916,0.7362029922236741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
